Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/AoC_Create/status/803607182524710913,2016-11-29T14:30:57.000Z,Congratulations to@ColegSirGarfor winning the@cityandguildsAward for Staff Development at the recent#AoCConf#AoCBeacon,Unknown,Unknown,Unknown,Unknown,"#AoCConf, #AoCBeacon","@AoC_Create, @ColegSirGar, @cityandguilds",,mention_2016
https://x.com/bfastmet/status/785480063441666048,2016-10-10T14:00:15.000Z,The judging process is underway at the@cityandguildsNorthern Ireland Apprentice#Barberoftheyear!,Unknown,Unknown,Unknown,Unknown,#Barberoftheyear,"@bfastmet, @cityandguilds",,mention_2016
https://x.com/Farrers_Coffee/status/758223547198300160,2016-07-27T08:52:35.000Z,Jess and Kathryn prepping to take their@cityandguildsbarista practical exam.@bevstandards,Unknown,Unknown,Unknown,Unknown,,"@Farrers_Coffee, @cityandguilds, @bevstandards",,mention_2016
https://x.com/UKIntAcademy/status/780840680205717505,2016-09-27T18:45:00.000Z,Many thanks to@cityandguildscolleague@YolandaPeck01for massive contribution to Foundation Diploma#PMAs16,Unknown,Unknown,Unknown,Unknown,#PMAs16,"@UKIntAcademy, @cityandguilds, @YolandaPeck01",,mention_2016
https://x.com/CollegeMerthyr/status/783434445546283008,2016-10-04T22:31:41.000Z,We're proud to be hosting the@cityandguildsEssential Skills Good Practice Networking Event this Friday 7th October,Unknown,Unknown,Unknown,Unknown,,"@CollegeMerthyr, @cityandguilds",,mention_2016
https://x.com/castlemilk_high/status/781864365536444416,2016-09-30T14:32:45.000Z,Partnership working with@thebikeacademyToday it's the turn of senior pupils to work the tools! Heading for@cityandguildsaward...,Unknown,Unknown,Unknown,Unknown,,"@castlemilk_high, @thebikeacademy, @cityandguilds",,mention_2016
https://x.com/TrainingJournal/status/799296366367440904,2016-11-17T17:01:18.000Z,Government focus on numbers is putting skills reform at risk says new reporthttp://bit.ly/2fjHRKc@cityandguilds,Unknown,Unknown,Unknown,Unknown,,"@TrainingJournal, @cityandguilds",https://t.co/GCUNbwRdl7,mention_2016
https://x.com/BCCLondon/status/783267432563613697,2016-10-04T11:28:02.000Z,It's#BreastCancerAwarenessMonth@BouxAvenueare donating £1 to@BCCarefor every bra fitted through their@cityandguildsaccredited service,Unknown,Unknown,Unknown,Unknown,#BreastCancerAwarenessMonth,"@BCCLondon, @BouxAvenue, @BCCare, @cityandguilds",,mention_2016
https://x.com/CVQO/status/790884639997063168,2016-10-25T11:56:06.000Z,Flt Lt Liz Mockeridge of@612VGSat@RMASandhurston her Most Outstanding@cityandguildsAffiliateship submissionhttp://cvqo.org/news/podcasts/graduation-2016-flight-lieutenant-liz-mockeridge/…,Unknown,Unknown,Unknown,Unknown,,"@CVQO, @612VGS, @RMASandhurst, @cityandguilds",https://t.co/TgxYdUWM4E,mention_2016
https://x.com/GetMyFirstJob/status/779272533564530688,2016-09-23T10:53:44.000Z,#FollowFriday@cityandguilds@Street_Leaguetop Influencers this week! Have a great weekend :) (viahttps://commun.it/?aid=thankyou106…),Unknown,Unknown,Unknown,Unknown,#FollowFriday,"@GetMyFirstJob, @cityandguilds, @Street_League",https://t.co/4eWea3ZXIR,mention_2016
https://x.com/FedsEducation/status/785213020351979525,2016-10-09T20:19:07.000Z,"MHFed , Northern Ireland tomorrow Apprentice Barber of the Year@hji@cityandguilds#barber#mensfashion#malegrooming#stylebloggers",Unknown,Unknown,Unknown,Unknown,"#barber, #mensfashion, #malegrooming, #stylebloggers","@FedsEducation, @hji, @cityandguilds",,mention_2016
https://x.com/ukEdge/status/808945847476125696,2016-12-14T08:04:54.000Z,The first wave of our longitudinal study of level 3 learners has been publishedhttp://edge.co.uk/research/research-reports/longitudinal-study-of-learners-in-vocational-education…@cityandguilds#careersadvice,Unknown,Unknown,Unknown,Unknown,#careersadvice,"@ukEdge, @cityandguilds",https://t.co/0HqfAUWzK3,mention_2016
https://x.com/Chris_EJones/status/809790702527901698,2016-12-16T16:02:03.000Z,Wishing everyone @CityGuildsGroup@kineo@The_OxfordGroup@ILM_UK@digitalme_@e3Learning@cityandguildsa great Christmas.https://x.com/CityGuildsGroup/status/809782446187286529…,Unknown,Unknown,Unknown,Unknown,,"@Chris_EJones, @kineo, @The_OxfordGroup, @ILM_UK, @digitalme_, @e3Learning, @cityandguilds",,mention_2016
https://x.com/ukEdge/status/809079876451962880,2016-12-14T16:57:29.000Z,Parents left to fill#careersadvicegap - new reseach from Edge and@cityandguildshttp://edge.co.uk/news/edge-news/new-report-parents-left-to-fill-careers-info-gap…,Unknown,Unknown,Unknown,Unknown,#careersadvice,"@ukEdge, @cityandguilds",https://t.co/LXeKMIbsG4,mention_2016
https://x.com/Hadlow_College/status/783707401799213056,2016-10-05T16:36:19.000Z,We’re 1st in UK approved for new@cityandguildsGreenkeeping Apprenticeship@TheOfficialGTC@BIGGALtd@EnglandGolfhttps://goo.gl/5rma0R,Unknown,Unknown,Unknown,Unknown,,"@Hadlow_College, @cityandguilds, @TheOfficialGTC, @BIGGALtd, @EnglandGolf",https://t.co/ihHRDT9lBe,mention_2016
https://x.com/GelderGroup/status/789033057353338881,2016-10-20T09:18:35.000Z,Steve Gelder attending@cityandguildsCouncil meeting today,Unknown,Unknown,Unknown,Unknown,,"@GelderGroup, @cityandguilds",,mention_2016
https://x.com/smcpeers/status/791966902927003653,2016-10-28T11:36:38.000Z,"Oh dear@cityandguilds! I spotted this@TheIET- all white, all male#apprentice- Where's the#diversity?",Unknown,Unknown,Unknown,Unknown,"#apprentice, #diversity","@smcpeers, @cityandguilds, @TheIET",,mention_2016
https://x.com/FEcareers/status/797055866583318529,2016-11-11T12:38:21.000Z,"A bad week for politics, a good week for prison reformhttps://fenews.co.uk/featured-article/a-bad-week-for-politics-a-good-week-for-prison-reform-12764…@cityandguilds",Unknown,Unknown,Unknown,Unknown,,"@FEcareers, @cityandguilds",https://t.co/Yhq4z9kCeN,mention_2016
https://x.com/Cambriajoinery/status/778289529644052480,2016-09-20T17:47:38.000Z,"Apprentice Daniel A, proudly standing next to his skill build competition piece.
@colegcambria@cityandguilds",Unknown,Unknown,Unknown,Unknown,,"@Cambriajoinery, @cityandguilds",,mention_2016
https://x.com/TheLCBT/status/748170215691780097,2016-06-29T15:04:14.000Z,What an amazing launch night we had aboard#goodshipbenefit!#yearofthebrow@cityandguilds@JJCMann@BenefitUK,Unknown,Unknown,Unknown,Unknown,"#goodshipbenefit, #yearofthebrow","@TheLCBT, @cityandguilds, @JJCMann, @BenefitUK",,mention_2016
